Buff ID;Item Name;Max Buy Price (RMB);Min Sell Price (RMB);Quick Price (RMB);Reference Price (RMB);Steam Market Price (USD);Steam Market URL
43697;★ StatTrak™ Huntsman Knife | Urban Masked (Battle-Scarred);240;2000;768.22;768.72;109.88;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Huntsman%20Knife%20%7C%20Urban%20Masked%20%28Battle-Scarred%29
41914;Sticker | tarik (Foil) | MLG Columbus 2016;31;84.89;84.79;84.89;15.22;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20tarik%20%28Foil%29%20%7C%20MLG%20Columbus%202016
836550;Sealed Graffiti | Recoil MAC-10 (SWAT Blue);0.5;6.34;6.33;6.34;1.08;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Recoil%20MAC-10%20%28SWAT%20Blue%29
836527;Sealed Graffiti | Recoil MAC-10 (Shark White);0;5.31;5.3;5.31;0.77;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Recoil%20MAC-10%20%28Shark%20White%29
836416;Sealed Graffiti | Recoil MAC-10 (Cash Green);0;4.95;4.8;4.81;0.69;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Recoil%20MAC-10%20%28Cash%20Green%29
836189;Sealed Graffiti | Recoil MAC-10 (Frog Green);1.1;4.41;4.4;4.41;0.72;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Recoil%20MAC-10%20%28Frog%20Green%29
836164;Sealed Graffiti | Recoil MAC-10 (Wire Blue);2.9;5.9;4.38;4.39;0.63;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Recoil%20MAC-10%20%28Wire%20Blue%29
836130;Sealed Graffiti | Recoil XM1014 (Battle Green);2.1;5.5;5.49;5.5;3.41;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Recoil%20XM1014%20%28Battle%20Green%29
836124;Sealed Graffiti | Recoil MAC-10 (Dust Brown);0.7;6.8;5.99;6;0.86;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Recoil%20MAC-10%20%28Dust%20Brown%29
40807;Sticker | Snax (Foil) | Cologne 2016;46;88;87.35;87.45;12.54;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Snax%20%28Foil%29%20%7C%20Cologne%202016
836368;Sealed Graffiti | Recoil SG 553 (Tiger Orange);6.1;11.9;11.8;11.9;2.26;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Recoil%20SG%20553%20%28Tiger%20Orange%29
836284;Sealed Graffiti | Recoil FAMAS (War Pig Pink);0.2;15;5.99;6;0.86;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Recoil%20FAMAS%20%28War%20Pig%20Pink%29
41081;Sticker | Xizt (Foil) | Cluj-Napoca 2015;24.1;55.55;55.45;55.55;10.26;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Xizt%20%28Foil%29%20%7C%20Cluj-Napoca%202015
836223;Sealed Graffiti | Recoil CZ-75 (Shark White);0;10.66;10.56;10.66;1.54;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Recoil%20CZ-75%20%28Shark%20White%29
836412;Sealed Graffiti | Recoil MP9 (Monarch Blue);3.2;7.57;7.56;7.57;1.1;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Recoil%20MP9%20%28Monarch%20Blue%29
34385;Cologne 2016 Train Souvenir Package;47;59.99;59.89;59.99;10;https://steamcommunity.com/market/listings/730/Cologne%202016%20Train%20Souvenir%20Package
41206;Sticker | bondik | Cluj-Napoca 2015;11.4;25.45;25.35;25.45;4.69;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20bondik%20%7C%20Cluj-Napoca%202015
835683;FAMAS | Prime Conspiracy (Well-Worn);125;162.99;162.49;162.99;40.57;https://steamcommunity.com/market/listings/730/FAMAS%20%7C%20Prime%20Conspiracy%20%28Well-Worn%29
38334;StatTrak™ CZ75-Auto | Hexane (Well-Worn);5.4;17.43;10.29;10.39;1.49;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20CZ75-Auto%20%7C%20Hexane%20%28Well-Worn%29
34380;Cologne 2016 Dust II Souvenir Package;75;999;435.13;435.63;62.47;https://steamcommunity.com/market/listings/730/Cologne%202016%20Dust%20II%20Souvenir%20Package
42096;UMP-45 | Fallout Warning (Factory New);152;260;258.01;258.51;37.07;https://steamcommunity.com/market/listings/730/UMP-45%20%7C%20Fallout%20Warning%20%28Factory%20New%29
41881;Sticker | somebody | Boston 2018;53;93;92.9;93;17.14;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20somebody%20%7C%20Boston%202018
35131;M249 | Jungle DDPAT (Factory New);52;93.99;93.89;93.99;17.78;https://steamcommunity.com/market/listings/730/M249%20%7C%20Jungle%20DDPAT%20%28Factory%20New%29
35835;Nova | Modern Hunter (Factory New);350;630;629.5;630;190.22;https://steamcommunity.com/market/listings/730/Nova%20%7C%20Modern%20Hunter%20%28Factory%20New%29
836210;Sealed Graffiti | Recoil M4A1-S (SWAT Blue);0.7;50;8.64;8.65;1.24;https://steamcommunity.com/market/listings/730/Sealed%20Graffiti%20%7C%20Recoil%20M4A1-S%20%28SWAT%20Blue%29
41355;Sticker | dupreeh | Cologne 2016;27;53.8;31.14;31.24;4.48;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20dupreeh%20%7C%20Cologne%202016
43624;★ StatTrak™ Gut Knife | Night (Field-Tested);402;860.53;617.07;617.57;88.56;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Gut%20Knife%20%7C%20Night%20%28Field-Tested%29
769478;★ Talon Knife | Crimson Web (Factory New);17420;19000;18999.5;19000;2779.09;https://steamcommunity.com/market/listings/730/%E2%98%85%20Talon%20Knife%20%7C%20Crimson%20Web%20%28Factory%20New%29
36678;Sawed-Off | The Kraken (Well-Worn);25.7;51.08;49.27;49.37;7.08;https://steamcommunity.com/market/listings/730/Sawed-Off%20%7C%20The%20Kraken%20%28Well-Worn%29
838230;★ Specialist Gloves | Lt. Commander (Factory New);9160;9549;9383.53;9384.03;1345.67;https://steamcommunity.com/market/listings/730/%E2%98%85%20Specialist%20Gloves%20%7C%20Lt.%20Commander%20%28Factory%20New%29
37792;Souvenir MP7 | Army Recon (Well-Worn);20;88;45.09;45.19;6.48;https://steamcommunity.com/market/listings/730/Souvenir%20MP7%20%7C%20Army%20Recon%20%28Well-Worn%29
760892;Sticker | GuardiaN (Gold) | London 2018;411;679.89;679.39;679.89;201.41;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20GuardiaN%20%28Gold%29%20%7C%20London%202018
41063;Sticker | WorldEdit (Foil) | Atlanta 2017;130;166;165.5;166;25.26;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20WorldEdit%20%28Foil%29%20%7C%20Atlanta%202017
41220;Sticker | byali (Gold) | Krakow 2017;0;3500;3499.5;3500;714.28;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20byali%20%28Gold%29%20%7C%20Krakow%202017
41693;Sticker | n0thing (Gold) | Krakow 2017;1800;4950;4949.5;4950;1309.52;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20n0thing%20%28Gold%29%20%7C%20Krakow%202017
40008;Sticker | DeadFox | Atlanta 2017;11;21.47;21.37;21.47;3.37;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20DeadFox%20%7C%20Atlanta%202017
41937;Sticker | wayLander (Gold) | Boston 2018;233;900;899.5;900;242.6;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20wayLander%20%28Gold%29%20%7C%20Boston%202018
40066;Sticker | Edward (Gold) | Boston 2018;480;660;659.5;660;142.69;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Edward%20%28Gold%29%20%7C%20Boston%202018
40467;Sticker | MAJ3R (Gold) | Boston 2018;300;1097.97;1097.47;1097.97;316.29;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20MAJ3R%20%28Gold%29%20%7C%20Boston%202018
41930;Sticker | waterfaLLZ (Gold) | Boston 2018;0;1388;1387.5;1388;1591.34;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20waterfaLLZ%20%28Gold%29%20%7C%20Boston%202018
40537;Sticker | NBK- (Gold) | Boston 2018;1000;1999;1998.5;1999;550;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20NBK-%20%28Gold%29%20%7C%20Boston%202018
40257;Sticker | GuardiaN (Gold) | Boston 2018;2050;2700;2699.5;2700;467.94;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20GuardiaN%20%28Gold%29%20%7C%20Boston%202018
41861;Sticker | shox (Gold) | Boston 2018;8;2750;2749.5;2750;1204.71;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20shox%20%28Gold%29%20%7C%20Boston%202018
41338;Sticker | dimasick (Gold) | Boston 2018;77;6000;1121.47;1121.97;160.89;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20dimasick%20%28Gold%29%20%7C%20Boston%202018
43335;★ StatTrak™ Bowie Knife | Blue Steel (Battle-Scarred);616;911.5;911;911.5;139.18;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Bowie%20Knife%20%7C%20Blue%20Steel%20%28Battle-Scarred%29
40857;Sticker | Summer (Gold) | Boston 2018;25;6000;1886.53;1887.03;270.6;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20Summer%20%28Gold%29%20%7C%20Boston%202018
40120;Sticker | FalleN (Gold) | Krakow 2017;6000;9000;8999.5;9000;1316.41;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20FalleN%20%28Gold%29%20%7C%20Krakow%202017
41596;Sticker | kennyS (Gold) | Boston 2018;7250;11000;8297.2;8297.7;1189.89;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20kennyS%20%28Gold%29%20%7C%20Boston%202018
41824;Sticker | s1mple (Gold) | Boston 2018;1110;12000;11729.48;11729.98;1682.08;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20s1mple%20%28Gold%29%20%7C%20Boston%202018
760870;Sticker | flusha (Gold) | London 2018;191;230;229.5;230;44.67;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20flusha%20%28Gold%29%20%7C%20London%202018
755750;★ StatTrak™ Karambit | Case Hardened (Factory New);6500;10888;7649.5;7650;1097.01;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Karambit%20%7C%20Case%20Hardened%20%28Factory%20New%29
37953;Souvenir PP-Bizon | Night Ops (Field-Tested);10.1;194.99;52.55;52.65;7.55;https://steamcommunity.com/market/listings/730/Souvenir%20PP-Bizon%20%7C%20Night%20Ops%20%28Field-Tested%29
41883;Sticker | spaze | Cologne 2016;11.1;18.7;18.6;18.7;4.17;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20spaze%20%7C%20Cologne%202016
37954;Souvenir PP-Bizon | Night Ops (Minimal Wear);30;500;84.14;84.24;12.08;https://steamcommunity.com/market/listings/730/Souvenir%20PP-Bizon%20%7C%20Night%20Ops%20%28Minimal%20Wear%29
36011;P250 | Crimson Kimono (Well-Worn);91;124.42;123.92;124.42;18.09;https://steamcommunity.com/market/listings/730/P250%20%7C%20Crimson%20Kimono%20%28Well-Worn%29
41514;Sticker | jR (Gold) | Krakow 2017;800;7600;4639.46;4639.96;665.37;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20jR%20%28Gold%29%20%7C%20Krakow%202017
38486;StatTrak™ Dual Berettas | Urban Shock (Battle-Scarred);10.2;14.09;13.99;14.09;2.54;https://steamcommunity.com/market/listings/730/StatTrak%E2%84%A2%20Dual%20Berettas%20%7C%20Urban%20Shock%20%28Battle-Scarred%29
43453;★ StatTrak™ Falchion Knife | Case Hardened (Factory New);1340;1843.5;1843;1843.5;888.42;https://steamcommunity.com/market/listings/730/%E2%98%85%20StatTrak%E2%84%A2%20Falchion%20Knife%20%7C%20Case%20Hardened%20%28Factory%20New%29
41283;Sticker | compLexity Gaming (Holo) | Katowice 2014;20;9890;8566.51;8567.01;1228.51;https://steamcommunity.com/market/listings/730/Sticker%20%7C%20compLexity%20Gaming%20%28Holo%29%20%7C%20Katowice%202014
